Gene,TE_t0,TE_t1,TE_t2,cluster
ASPM,-0.987069484227159,-0.743086154815525,-2.2425944080338396,6
DYNC2H1,-1.17018849686725,-0.8184858248214659,-1.97188306171502,6
SLC40A1,-1.1254921012384098,-0.635388012384565,-1.67608694228635,6
ARRDC2,-1.18859885935546,-0.61747144732126,-1.75050674880009,6
NBAS,-0.9572816067063901,-0.7474893198001931,-1.81248819421547,6
SERTAD1,-1.06975729016521,-0.7534422850209771,-1.7235987108207198,6
RBM6,-1.60300656719834,-1.4226817508532301,-2.16869604354603,6
PPP2R2D,-1.63573591600553,-1.4122945499714399,-2.23127359831743,6
ATR,-1.53230993135315,-1.3754109452782,-2.0293736722777,6
TMCO3,-1.55364366262821,-1.4694208533721997,-2.01314485765482,6
TSSC4,-1.5997609589161599,-1.3617830024266002,-1.905071638082,6
KHNYN,-1.6490151964326598,-1.43768322060373,-1.9446391395503997,6
FANCM,-1.62744502494521,-1.37742816445668,-1.9794742078337901,6
CCDC88B,-1.77463894090239,-1.3497923844163102,-2.3074852701283,6
BTAF1,-1.54065392714156,-1.34289924459128,-2.45716988234695,6
RNF141,-1.4831010320087799,-1.29513130190212,-2.30869092061243,6
ANKRD27,-1.3989086587003898,-1.23018304266565,-2.1926783464978503,6
ZNRF2,-1.2969670667752,-1.3548929610201899,-2.0065212860224197,6
RTTN,-1.4429142816926799,-1.37372705005125,-2.08169367009505,6
TNIP2,-1.4116030913389799,-1.27431692657142,-2.01423262376346,6
ZNF292,-1.3468715454276399,-1.30941538502876,-1.84182228059367,6
TNFSF9,-1.4242371150628301,-1.3047483252921102,-1.82202128728221,6
TPST2,-1.40598610067048,-1.303835890546,-1.89204146340627,6
GPBP1,-1.49737393591506,-1.3255401733384,-1.7777597265467302,6
C12orf57,-1.5989074819187399,-1.28868881347949,-1.8046715432475502,6
ZNF316,-1.3211303283396298,-1.4414654495279597,-1.88047387116056,6
RPS6KC1,-1.2950999380073303,-1.4422954348654802,-1.7932847788053798,6
HECA,-1.30627303653048,-1.47668133696903,-1.79402502196751,6
KIF13A,-1.41170012843995,-1.4336291166983102,-1.92448114765442,6
RTEL1,-1.50027031049806,-1.44459605664031,-1.85162829826419,6
USP6NL,-1.4642399870379699,-1.42346528423991,-1.81901607409974,6
VTI1B,-1.43413542452268,-1.43427545994992,-1.81030471483003,6
ODF2L,-1.47504962275106,-1.58853705673217,-1.8806712787502802,6
ARVCF,-1.33411373826582,-1.57026058745464,-2.06697224270096,6
NEURL4,-1.3587789609423602,-1.5553325738950199,-1.95278669093081,6
ZNF484,-1.3089225152334099,-1.5397912068106698,-1.89485665453081,6
AREL1,-1.54550410266577,-2.02174776564669,-1.79607453527604,6
CHSY1,-1.47381508338807,-1.9096197267021298,-1.79004803429855,6
TMEM259,-1.50970814580706,-1.8133366647370701,-1.8249062932103797,6
REPIN1,-1.48539670466963,-1.8393618395191202,-1.8116285443602902,6
CAPN15,-1.5461955095229298,-1.8596593033816902,-1.68235061918904,6
ALKBH5,-1.48985357023765,-1.81896807861213,-1.6231385444765498,6
SMIM1,-1.5332972848610702,-1.8502714612126399,-1.4645499234961,6
PHYKPL,-1.52163458430076,-1.87843251415105,-1.58337266424901,6
ZSCAN32,-1.53166276519954,-1.9665812876563,-1.55126331041554,6
TSPAN32,-1.3682662972747799,-1.93004786144694,-1.4500274197496203,6
ATP8B4,-1.39625444307528,-1.9306368262894198,-1.6131433480228998,6
P2RY1,-1.40100912583209,-2.05156445601743,-1.63799556604233,6
ALMS1,-1.6643800544251202,-1.6811366054861399,-2.01529001300714,6
DHX34,-1.6246433341405202,-1.6883850944106698,-1.8707497001424798,6
TTC14,-1.65983317459046,-1.70139277755766,-1.82957326049102,6
YBX1,-1.5875147513967902,-1.63292766304368,-1.86515906623398,6
ZNF17,-1.56743325588502,-1.67428075828962,-1.79517800939673,6
SSFA2,-1.6752156085744399,-1.8490974538379399,-1.87244887873575,6
ICAM5,-1.7089666026025598,-1.79109235916203,-1.8861844768462601,6
FNIP2,-1.7160530191482601,-1.77066157289343,-1.87792366409708,6
FRAT2,-1.6098766689256,-1.82325035795179,-1.79749175954078,6
SUCO,-1.61286126371498,-1.78610508900065,-1.7000375760756201,6
ZDHHC7,-1.7017037385863798,-1.73677981538634,-1.72785957054467,6
FKRP,-1.7347097566338798,-1.82457214336509,-1.6763000124455902,6
DENND1B,-1.5360628988149199,-1.8040809208152,-1.98244531586297,6
PLEKHM2,-1.5932628880215098,-1.8907580283233898,-2.10065403482749,6
WDR90,-1.49329370580146,-1.8812067044171898,-2.11698861847862,6
MYO9A,-1.5851451792641598,-1.70983715253753,-2.142825206071,6
UTY,-1.5891059495199298,-1.61088117065669,-2.20775464122941,6
PLA2G6,-1.59203518260336,-1.6418881387384299,-2.18260229509652,6
B4GALT3,-1.421495792737,-1.78421880256247,-2.25268146374135,6
ZBTB39,-1.4267326379165102,-1.6792119032182802,-2.07946274328594,6
CHD3,-1.35174336389991,-1.7141970805554398,-2.15039189067312,6
PDE3B,-1.61644512227577,-1.42426196321169,-1.7549157202923602,6
ZNF337,-1.6610084438689,-1.43963777174814,-1.69574685990014,6
SLC25A39,-1.5063710098500902,-1.45771935781607,-1.67129386632612,6
ZNF524,-1.5672792264042401,-1.47367116708105,-1.6626162276640901,6
ZNF787,-1.57134444745669,-1.43474439652531,-1.66083399294455,6
RAP2A,-1.4886404531642499,-1.5271129227259197,-1.72366546592445,6
ATG16L1,-1.5309970448485,-1.5111095755172699,-1.68945065020603,6
KIAA0355,-1.52115610183047,-1.5089622190032699,-1.76191076206127,6
DDHD1,-1.5476806965874699,-1.4986700039927399,-1.75447347726545,6
FAM53B,-1.7079883861890102,-1.53715356182645,-1.57143846389721,6
ACAP3,-1.60640353942653,-1.49209268892872,-1.48666903658681,6
B3GALNT2,-1.6569099142958301,-1.4240288646888501,-1.4418071163652801,6
RAB3IP,-1.52450613638814,-1.56919263464192,-1.31000809788248,6
NAXD,-1.4965411999243199,-1.5375924810355401,-1.42411901542261,6
ZNF367,-1.49137564550242,-1.46954347379202,-1.4286187302926103,6
BRWD3,-1.4485549069894699,-1.6102809268008997,-1.6211754840241497,6
SOCS2,-1.45219846996201,-1.59030692192452,-1.5634572481684599,6
SENP5,-1.4845947192592999,-1.58050189674999,-1.56437011485719,6
PLK4,-1.38335185788964,-1.47545130968912,-1.52024783446499,6
ZNF226,-1.4147225196018898,-1.49132968841611,-1.55406928795433,6
MEX3C,-1.4160221487904598,-1.55156291951623,-1.54778120072099,6
MAN2C1,-1.4373339917660501,-1.4436498466062901,-1.5998403435688702,6
SMOX,-1.41192648107899,-1.3489289120146901,-1.55806833678273,6
TRMT2A,-1.43317450692301,-1.36984584941264,-1.63385432231707,6
FUZ,-1.4670934581486699,-1.3246191518079,-1.6217529469232699,6
CLK1,-1.46758394505153,-1.34688910139022,-1.64586770820427,6
TYK2,-1.31007061600307,-1.68935253279158,-1.71414592685487,6
RABL6,-1.3367262594106202,-1.66975811816452,-1.70755466718784,6
MBTPS1,-1.3141406348833702,-1.6122862124464,-1.7843924326371599,6
ZNF335,-1.29618074794264,-1.6229481082347301,-1.7313593853325702,6
PLEKHH3,-1.37843130972003,-1.74271366701709,-1.77259218353506,6
ZBTB48,-1.4373421740865702,-1.66462568417826,-1.71806489578088,6
SOS2,-1.4957662737449098,-1.7386706185608403,-1.7412301670715902,6
FBXW2,-1.48439194603679,-1.7003761539510802,-1.7165065286840502,6
ZNF510,-1.4682348875327098,-1.71433829409671,-1.69756083339235,6
BTBD7,-1.0883143712194698,-1.75348543771447,-1.7542261135503998,6
NIN,-0.9990438363947779,-1.72734091024174,-1.7511745029440702,6
FAM83F,-1.12635147585699,-1.71931225061041,-1.81290231200678,6
CAMSAP1,-1.11750944942421,-1.6917366624013999,-1.7172886443545,6
ZFYVE26,-1.22945424511689,-1.7520914229508,-1.86986551620864,6
CHD9,-1.2287135756958,-1.68186528225983,-1.77709314795591,6
ADCY7,-1.1440601887908,-1.8810815631610802,-1.43640537586436,6
ZC3H7B,-1.1266139760655602,-1.74006639301301,-1.4263136304811102,6
GAS2L1,-1.07221829360696,-1.7429871566638002,-1.4019890893220002,6
CPEB2,-1.04367131732622,-1.74640920092789,-1.38730069408276,6
PEX26,-1.1916267090618,-1.7414523439969798,-1.4979316895131103,6
GBGT1,-1.15837974644215,-1.80164460293163,-1.4759011579888999,6
ZNF808,-1.28370684426595,-1.8788290101253102,-1.6112375337948501,6
TXNDC11,-1.2166341218659098,-1.77940124833363,-1.72170259628612,6
NDST2,-1.1741498455915,-1.8447624774631,-1.6583479716704699,6
MLLT10,-1.27941602785342,-1.51996553223519,-1.47106938542247,6
BRPF1,-1.19582920786095,-1.53052579743436,-1.61065279858551,6
TRAPPC10,-1.16158175602918,-1.56828879066268,-1.4995990279706999,6
LZTS2,-1.1624650512323798,-1.46389344308575,-1.4935430500638402,6
USP12,-1.1544252129341699,-1.4748805113036298,-1.5689846505365903,6
ZC3H11A,-1.15016036566062,-1.46081449473822,-1.5460415529149898,6
INPP4A,-1.22399747195209,-1.7062357615361399,-1.25675885730682,6
AKAP10,-1.25035236449566,-1.6440272335712,-1.3424961485769702,6
UTRN,-1.18606147490193,-1.5999779236946299,-1.3466804247784299,6
SPHK2,-1.29005955716773,-1.7142726945899298,-1.4496411830620501,6
SECISBP2,-1.46582698133823,-1.71870487086447,-1.4913209108025198,6
PKP4,-1.41093917186428,-1.72218870605241,-1.4984003176843401,6
C18orf54,-1.38280530106732,-1.74971059767201,-1.55167681915452,6
FBXL4,-1.34847124707803,-1.6945279262124602,-1.5195959582063299,6
ZNF696,-1.3911428206754899,-1.73757975881463,-1.2719873503407602,6
EPC1,-1.4122947799742702,-1.8106695846521201,-1.39969640084951,6
PDXP,-1.4053736288168202,-1.62905877456096,-1.4108046730971,6
FNDC3A,-0.970486838702563,-1.5138925800871799,-1.88045223168143,6
SBNO2,-0.958860844182968,-1.58459582273769,-1.88655855333211,6
ATP11B,-1.1209817666546,-1.50718169967011,-2.02004646788894,6
ZNF407,-1.11449134447433,-1.5278197041181298,-1.9231021443142,6
MYCBP2,-1.1691738617953702,-1.58213386926629,-2.04191536830775,6
SOCS4,-1.17397227199506,-1.56434550530725,-1.90657970201388,6
TNRC6A,-1.1777231838534499,-1.62658541028226,-1.8808691856258797,6
WASHC1,-0.988105325193209,-1.3448856176729598,-2.11132302908636,6
FAM214A,-1.05784473973256,-1.40472185558079,-1.9688622989204199,6
PIKFYVE,-1.06227340849463,-1.4475972167864701,-1.9043246640243,6
SLC35F5,-1.0891609545552399,-1.3452010272287198,-2.04260116626457,6
DDX11,-1.15692523354092,-1.31733469060897,-2.0249008860815803,6
SIAH2,-1.1557970919023202,-1.3401284720153201,-1.9110338483348999,6
EHBP1L1,-1.11247792473843,-1.3171826208118702,-1.81705400356383,6
CEP350,-1.10695910333153,-1.3164759662967098,-1.83770318293899,6
VCPKMT,-1.23115783744334,-1.54711632004246,-2.24774627239537,6
SLMAP,-0.8305893198865458,-1.4555468075750402,-2.1503880536653,6
HERC2,-1.0245545619310101,-1.50233111236446,-2.24819455637337,6
EIF2AK3,-0.8856555070279101,-1.50570925892631,-2.23784187116227,6
CHPF2,-0.893235149661972,-1.70304356892704,-2.39399696447254,6
PTP4A2,-1.13251053673061,-1.7263212907612402,-2.33609725439513,6
GDPD5,-0.920883589921509,-2.0083272430346297,-1.98596927490961,6
EFCAB14,-0.9039428215098129,-1.7464700046517199,-2.0984564878508802,6
VPS13D,-0.9871350101432259,-1.8033321985801003,-2.08072638287284,6
PKN3,-0.934267968280931,-1.79703153327973,-1.9907049348036499,6
HELZ2,-1.15503509290589,-1.95329364324019,-2.14377966138036,6
UTP14C,-1.15823881662353,-1.7863171394005901,-2.12766017212731,6
PGBD2,-1.16565460213882,-1.8119880020639099,-2.11699755550891,6
NEK4,-1.33341142273565,-1.77505105841144,-1.92611910985293,6
XPO6,-1.29264936364945,-1.76525041161779,-2.04633532023173,6
ABCA7,-1.1317161480637399,-1.75335304809717,-1.94006660504834,6
POLG,-1.05944732593359,-1.75287460734449,-1.92921236443404,6
NSD1,-1.1127284325112499,-1.72241778717821,-2.03559041320766,6
ANKRD10,-1.19751099904684,-1.71128324909924,-2.0685340436343,6
ENTPD4,-1.0909995045235399,-1.3805783172769999,-2.45398512275221,6
VPS13B,-0.9089800415578249,-1.36204219579426,-2.64551002002388,6
TNK2,-1.15000105961601,-1.6198177532012201,-2.7089762392989503,6
KDM5D,-1.1824036653823302,-1.31362299243525,-2.77246683240479,6
RIPOR3,-1.4113871767905701,-1.7311111050163899,-2.8642232954457794,6
HERC1,-1.40575221520233,-1.5338735308134899,-2.6375069267266698,6
NBEAL1,-1.3571804701136,-1.6002448884541398,-2.5722941179357597,6
RB1CC1,-1.49310505833785,-1.53655432576276,-2.49165043832061,6
TRIM41,-1.44913388691692,-1.6342962367737401,-2.3266561636743996,6
ZNF700,-1.4307202741727298,-1.51629359659197,-2.3716889984861202,6
LRBA,-0.315948293943557,-0.463839344834688,-1.1951124177525,6
DCAF10,-0.310634372429096,-0.42690956989178797,-1.1198681298913602,6
TRIP12,-0.24907836830653002,-0.514659851930527,-1.15422638907799,6
ZNF444,-0.355016601403932,-0.512228038952007,-1.13232437021452,6
TMCO6,-0.425164334370299,-0.524970510966743,-1.2331473735188998,6
FANCD2,-0.415758129758829,-0.615022284720008,-1.24662711628752,6
DLG1,-0.376805142841977,-0.590218163269259,-1.22163211321361,6
DGCR8,-0.381770035973733,-0.6879460413966649,-1.2064607009493602,6
PHKA2,-0.292496577341284,-0.635892156545166,-1.1900361507882702,6
ZNF182,-0.21558483675844897,-0.661876956309878,-0.8829490146347909,6
RIC8B,-0.22175189910162,-0.633342395496271,-0.953390044667342,6
PSME4,-0.20785578490061202,-0.590355676232695,-0.9510947149527049,6
NCOA7,-0.203273781562344,-0.512933434229033,-0.874645987047788,6
STRIP1,-0.245747061826975,-0.44831214172930395,-0.959310715601948,6
CENPI,-0.27551835213591497,-0.456468683884856,-0.8860760638656681,6
MKRN1,-0.41962848809649794,-0.5288386200095511,-1.0006347482309499,6
GOLGB1,-0.37703818135382006,-0.529133676005842,-0.872411750954623,6
LNPK,-0.313795822515761,-0.529734164777127,-0.9443239654405129,6
SLC25A36,-0.44347854361559297,-0.6574985778776989,-1.04666673654879,6
KIDINS220,-0.393162336423596,-0.619823768206876,-1.0321796781452701,6
ERCC6,-0.25163392524996103,-0.5975878037817951,-1.05869089217915,6
ERBIN,-0.31228672700019605,-0.6523741963990269,-1.03144174872724,6
JMY,-0.29907488636404606,-0.6345943453065971,-0.959013535089871,6
PDCD11,-0.324677970202281,-0.605150953220509,-0.9900042582358921,6
KAT6A,-0.204139228035327,-0.922740665862392,-1.1322891185133002,6
WDR81,-0.221738651376395,-0.9364867778938148,-1.12516320873994,6
IL6ST,-0.247531320172273,-0.8456700344763209,-1.19546770828355,6
ESPL1,-0.27365847807489896,-0.81146262938942,-1.1827958493548,6
SETD2,-0.333599231303696,-0.9779274739255831,-1.2804697881271299,6
FOXN3,-0.17506206097704097,-0.8965843719551991,-1.2830211010407802,6
TICRR,-0.151624700858685,-1.05319460576051,-1.22756320262005,6
ZHX3,-0.18599794622736399,-0.988167183481846,-0.8789395722480831,6
ZNF213,-0.26900484466883,-0.954925200475434,-0.877123592537766,6
MTMR2,-0.216775906814711,-0.9598204088961971,-0.900328690043556,6
ATP7B,-0.23304846540571303,-0.91684396858035,-0.9629921321292779,6
TSC22D4,-0.238718650012458,-0.9863412775729891,-0.954146690642636,6
KIF13B,-0.223734610311926,-1.0311987824213,-0.9523718609900391,6
ZNF81,-0.234219242311582,-1.02473448434179,-0.825887736946662,6
KANSL3,-0.23170181377988502,-1.16840606959991,-0.8251026589169571,6
MYO9B,-0.23788261939972,-1.1497447862452599,-0.8199627067263059,6
CNOT6,-0.311285629187734,-1.05117202022501,-0.775140684136346,6
PNPLA6,-0.33437193556388395,-0.9874702665594991,-0.8970569044181949,6
ZNF746,-0.311955359427699,-1.00449322372022,-0.849272332006788,6
BRD1,-0.28422781412625897,-1.06682664846929,-0.88254922531007,6
AGPAT3,-0.3630838170193189,-1.0921626807212401,-0.883849938659472,6
ZNF19,-0.36311415554142207,-0.895385729623837,-1.0582942598198002,6
AP5S1,-0.305899333831162,-0.956301749879953,-1.00097727766402,6
SCRIB,-0.29674648416333,-1.12115091970489,-0.991268837675855,6
TMEM2,-0.212599566944994,-1.07454275987761,-1.05157505139112,6
LPIN2,-0.519852346783784,-0.6991174621619449,-1.1362093586953501,6
NRDE2,-0.465035241300985,-0.70449516541039,-1.0899008537766701,6
NADK,-0.556569557795385,-0.780963218274292,-1.15966141284483,6
LCORL,-0.614252638054651,-0.732564753427087,-1.17259149293738,6
MARK3,-0.615137327389759,-0.769939444909153,-1.17645764601756,6
PPP4R3A,-0.48487677776661997,-0.7095339912174259,-1.23214027631382,6
VPS13C,-0.564571428862386,-0.668767852434026,-1.25955808710445,6
BRIP1,-0.624837082691157,-0.716300999294781,-1.2331689435827702,6
CSNK1G1,-0.479836184460719,-0.859429460058732,-1.04636463274064,6
FNIP1,-0.5670709472572522,-0.8699474147952959,-1.03300374128403,6
ASB7,-0.5739987144402061,-0.8353434770057249,-1.07175421815291,6
SRF,-0.49928133716019607,-0.9009810004740301,-1.20957177374697,6
URB1,-0.5828375164294439,-0.902024947130367,-1.12471549224792,6
MAP3K1,-0.607300451453485,-0.8826318344779681,-1.42420684504691,6
ZBTB44,-0.662146116477668,-0.9010821419173871,-1.35587613333725,6
NEURL1B,-0.686406959390247,-0.8700709489516469,-1.4331573146489298,6
KLHL21,-0.707354552903752,-0.8675164430062791,-1.3691010187598203,6
MAP3K2,-0.5904123014791589,-1.01477402750877,-1.3309269266869899,6
MTMR3,-0.579851099904917,-0.947215935515101,-1.3678551708676698,6
LRP6,-0.6139169889379139,-0.9445463227857579,-1.35648906054906,6
DIDO1,-0.531994916364299,-0.9048516343035351,-1.3381857916314701,6
SFSWAP,-0.575209188413203,-0.848081731491417,-1.29274302862893,6
KDM4C,-0.537460840168517,-0.78009006890228,-1.4689728403753501,6
PHKB,-0.49764725473383503,-0.8201574773756859,-1.34041351058199,6
ZSWIM8,-0.497654714679752,-0.802307339171249,-1.41902879687251,6
UBN2,-0.44162674085361103,-0.8427713610976321,-1.35973576257842,6
BPTF,-0.401793337753818,-0.834520272576192,-1.4101504432525602,6
TM7SF2,-0.37145586863731506,-0.8433378132802859,-1.4955449844404598,6
EHBP1,-0.27567255597310303,-0.8787406854725129,-1.4640793021940202,6
NIPBL,-0.20268722780088802,-0.880467201138438,-1.47783765376844,6
LRRC8A,-0.523236199168827,-1.0795911392546,-1.44095513176413,6
QSOX2,-0.48572970982330604,-1.04256233063624,-1.3783831392003998,6
KAT6B,-0.307366015862109,-1.03800610882237,-1.49102533039997,6
PHTF2,-0.4184141546868321,-1.0342190706434,-1.51571192686303,6
WDR19,-0.481483282570766,0.0786060388282921,-1.6092303415840399,6
PCM1,-0.32646763946478996,-0.307568616627992,-1.28067272965345,6
SPAG9,-0.43821064636119106,-0.259376118908886,-1.25316443570819,6
GALK2,-0.421619786757938,-0.13085731623283198,-1.2330153491348301,6
ARID4B,-0.28506724993293103,-0.344861570567061,-1.50243711869097,6
TBCK,-0.468422086083743,-0.27977218535657505,-1.4855667440945899,6
BLOC1S2,-0.479134166409294,-0.34686480346016996,-1.3453940765911898,6
EDEM3,-0.414320743737861,-0.6352051294546589,-1.4832090153264201,6
CEP131,-0.413111972258057,-0.426986939264788,-1.4111406549725198,6
KDM5A,-0.443662297449531,-0.5470705151852899,-1.3915433720161399,6
LTN1,-0.629309233371071,-0.661585779367623,-1.64399819294098,6
ABCB6,-0.46226386783911494,-0.722344207979505,-1.61174028364008,6
ABCC4,-0.46275580350031703,-0.577632386517254,-1.64405559095592,6
UBR3,-0.500849729083065,-0.541689543434036,-1.51631317222767,6
WASHC4,-0.49277717810261895,-0.542894323019501,-1.5730073361907,6
ASCC3,-0.7241725039953001,-0.354958836710878,-1.5263235366056,6
DHX35,-0.6385870491887099,-0.40134114658752,-1.41616228859867,6
C1orf112,-0.6775432540306121,-0.481938194281466,-1.36858616086761,6
SESN3,-0.6344991208829711,-0.583192118162217,-1.2203017226960502,6
WRN,-0.537890095603332,-0.583336969720581,-1.32787177128258,6
ZNF615,-0.808047724948646,-0.6128957192723821,-1.39342757269448,6
CTDP1,-0.7524739540253709,-0.586144188327157,-1.3407978164871102,6
FAM76B,-0.766647942661779,-0.6427932929736629,-1.36107505445048,6
VPS13A,-0.609241887870824,-0.599233944357241,-1.44617815115693,6
TLK2,-0.690719404078594,-0.6147707398523471,-1.45855882678856,6
DNAJC13,-0.665295706402314,-0.638391171274789,-1.35202862332124,6
JARID2,-0.613725272772581,-0.661637796426484,-1.34762533921485,6
ITPR2,-0.587263652303037,-0.7440039660142109,-1.35851494371561,6
PHF3,-0.6599140298538559,-0.7163988100019499,-1.3750167789557999,6
NCKAP1,-0.0909566204701785,-0.6865730641025749,-1.7900748548543302,6
SGK1,-0.0575506001791631,-0.60183743057391,-1.6122795551676599,6
KIF5B,0.0317015887641601,-0.353202914562761,-1.56298770931554,6
MAN1A1,-0.15042038813338698,-0.108724581157776,-1.52565593213542,6
CDKN1C,0.00799990988813927,-0.10411399496825399,-1.56909891142531,6
SLC7A11,-0.116053816652884,-0.23737854433292496,-1.65749577749823,6
UBR2,-0.175223408543952,-0.224265086529251,-1.58092415454168,6
C3orf58,-0.251254796654525,-0.223224043334912,-1.51083124996479,6
CNNM4,0.526281884235489,-0.414638997333762,-1.33990278053726,6
CDK19,0.10334234051266901,-0.411244808415552,-1.09171486314753,6
COL6A5,0.131749711750682,-0.47636994787489795,-1.2424182306828602,6
TAF1L,0.0748785131564821,-0.550565632191117,-1.41943998246225,6
EEA1,0.12669819050853598,-0.5373291947598801,-1.34977164434782,6
ADAMTS3,-0.17298986551126402,-0.45718777402035293,-1.34612989757199,6
USP9X,-0.175710584783619,-0.5424240028486189,-1.35558969923751,6
ATRX,-0.0968658722439038,-0.424728946168298,-1.40600684537047,6
TMEM39A,-0.0976495465978914,-0.3592438332031839,-1.3189788653206598,6
PCGF5,0.0969275169041677,-0.22853234028431,-1.2360954840396698,6
ATP2B1,-0.0259708906675282,-0.22972138283172802,-1.3354298747996298,6
MACO1,0.0471449753108545,-0.15879551009698,-1.3208626173420701,6
BMT2,-0.173749573149628,-0.251871579520878,-1.1696523096054199,6
TXNDC16,-0.0935393624586897,-0.31106867104532504,-1.06853931316336,6
ZNF529,-0.0179738715644924,-0.28801463007039,-1.0582959658936402,6
LRP5,-0.640902778781709,-1.54815727678582,-1.50820739936766,6
ATP13A3,-0.960706969370715,-1.50571857477842,-1.54173848430181,6
MTMR10,-1.0045235250778601,-1.55070814265941,-1.50761643275026,6
NSD3,-0.9009983629409241,-1.4601637958046,-1.45931511758997,6
ZBED4,-0.790383737429923,-1.51226520623029,-1.43993739446769,6
SNX19,-0.831698001618422,-1.4932773585262702,-1.4825208669648502,6
MMS22L,-1.03329954158697,-1.3231489232358,-1.56589078477815,6
DIP2A,-1.02936635820763,-1.38050331280668,-1.5760038079756902,6
ANKRD12,-1.0387449991363,-1.38882678748958,-1.60355887754177,6
DICER1,-0.976086214142549,-1.34415644136603,-1.7764656163706698,6
PHLPP1,-1.01659398892132,-1.38149969899199,-1.74224533180171,6
CHD6,-1.06602995408481,-1.61710465166274,-1.6196610689680702,6
HIPK3,-1.10428645598549,-1.50645294598133,-1.6946838479781101,6
DCBLD2,-1.10070271895128,-1.4355805094171599,-1.6986763574833,6
QSER1,-0.82873759897561,-1.59384044253508,-1.73031605398932,6
MPRIP,-0.8749322915519909,-1.7075625013044098,-1.76540456611626,6
MARCH3,-0.8295888727502571,-1.7216497754333002,-1.6523738958114198,6
ATF2,-0.7138914748257309,-1.38647143221562,-1.82652991014691,6
ARHGAP35,-0.717942302364285,-1.46252961868991,-1.78465756414672,6
ZDHHC5,-0.8432207067943441,-1.43352379334543,-1.66325730059722,6
CDC42BPA,-0.794052129795862,-1.37552330024238,-1.69040856787139,6
RNF31,-0.84799809692122,-1.4026704376140002,-1.30056870615657,6
NAGLU,-0.8670112616335741,-1.4029205582826498,-1.3659772286879501,6
FZD5,-0.8357303123321159,-1.3750477682485902,-1.37573115751893,6
BRD2,-0.692511168610568,-1.45008887760624,-1.2534889413408898,6
RAD54L,-0.6428885460175551,-1.3885981312230602,-1.2289729716812,6
IPO13,-0.611700133601684,-1.41218861375165,-1.2528695538606598,6
ZC3H6,-0.544294398551234,-1.33463685866312,-1.40474177506527,6
ZNF507,-0.45995948490448996,-1.3525564063181101,-1.2208705458455702,6
HPS1,-0.39075007159011893,-1.43598113060165,-1.25612373280552,6
OTUD4,-0.3529846597807009,-1.34113394201009,-1.26710101849829,6
STK40,-0.49402301115665204,-1.4580183847241102,-1.32350464085407,6
C2CD3,-0.5012342390868879,-1.5323108627052502,-1.1816588832677801,6
ZNF764,-0.9958543046816299,-1.6188142186768002,-1.0154770780987599,6
CEP83,-0.929703130794171,-1.54472705188692,-1.03150913662438,6
FRY,-0.91200719365346,-1.5208483723185,-0.998191109559042,6
DMXL2,-1.12403466117106,-1.5995515983095,-1.0519739081735402,6
UBP1,-1.05716390445176,-1.47180046355706,-1.0741446696868,6
STON2,-0.94394072430402,-1.45426604225786,-0.944603296836537,6
IFFO1,-0.967204934359004,-1.4496075269874498,-0.918743588849258,6
OTUD1,-0.8506225661251571,-1.41465916952582,-0.955900846758433,6
PRDM15,-0.9139433585598679,-1.3696549099214599,-0.958902457003368,6
PKN1,-0.8898326630158689,-1.3126024113621,-0.952876799050768,6
BTBD2,-0.770725479271957,-1.58850871043715,-0.987231296520247,6
C7orf43,-0.7542789038869331,-1.41222757891171,-1.03499013008994,6
TRIOBP,-0.7818525786573599,-1.48646274558953,-0.9329513741128079,6
SLC36A1,-0.7452524714940849,-1.3896257294926102,-0.9226132214020771,6
KMT2E,-0.737745522944275,-1.60649576265194,-1.17692722222132,6
MAST2,-0.68183270392853,-1.6623874416196698,-1.20642610012412,6
GMCL1,-0.8721053687266709,-1.58652413161862,-1.27547857432375,6
DEPDC5,-0.957788490336265,-1.5376193903072801,-1.26448033961236,6
TBCCD1,-0.9697300709151959,-1.56883816875229,-1.15572516606586,6
INPPL1,-0.913705769283256,-1.49954722278395,-1.1914702298359299,6
LATS2,-0.9298913619043979,-1.47772014521685,-1.20992499914624,6
ZNRF1,-1.04420117264389,-1.63588762039562,-1.3074020892131,6
TTLL5,-0.9433263960718851,-1.64190624566574,-1.41750392693398,6
TTLL7,-1.02219747862896,-1.67846684057332,-1.44186649969457,6
XPOT,-0.733731823098875,-0.792633150257558,-1.7675459171998,6
HECTD1,-0.823761977549662,-0.83897408930932,-1.91377102805896,6
ATAD2B,-0.7336017023990821,-0.84270221470028,-1.9229654568756003,6
TLN2,-0.567997929769011,-0.901632737313596,-1.6140855967600398,6
DPY19L3,-0.6685081447158621,-0.908741388296279,-1.6610331461345902,6
MBTD1,-0.48495096302463897,-0.988603054776688,-1.75120785867429,6
UBR5,-0.6907886205550321,-1.00917536730612,-1.7498437827434798,6
MON2,-0.644227319996845,-0.9651768700460569,-1.7595050677030801,6
ATG2B,-0.643524826835114,-0.923437462611677,-1.7468474865001598,6
CNNM2,-0.7083556507221559,-1.0879809988904101,-1.95306469145226,6
ATP9B,-0.646190357785777,-1.17010398562825,-1.79097466931784,6
ZFC3H1,-0.619820387395806,-1.18787948907444,-1.90572021861628,6
ZCCHC2,-0.590324101224247,-1.15942480605816,-1.89960637495081,6
ZNF451,-0.398894751245998,-0.996963491793667,-1.9245878495011597,6
